id	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species
MBPK_000010050	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000010097	COInr	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Leodice_1928865	Leodice_harassii_1928866	COInr-WO_Insecta	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Leodice_1928865	Leodice_harassii_1928866	COInr_Med	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Leodice_1928865	Leodice_harassii_1928866	COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Eunicida_65495	Eunicidae_104737	Leodice_1928865	Leodice_harassii_1928866
MBPK_000010119	COInr	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Epialtidae_516942	Pisa_1340058	Pisa_armata_1732119	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Epialtidae_516942	Pisa_1340058	Pisa_armata_1732119	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Epialtidae_516942	Pisa_1340058	Pisa_armata_1732119	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Epialtidae_516942	Pisa_1340058	Pisa_armata_1732119
MBPK_000010134	COInr	0							COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Dexaminidae_1352100	Dexamine_1453334	Dexamine_thea_1732098	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Dexaminidae_1352100	Dexamine_1453334	Dexamine_thea_1732098	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Dexaminidae_1352100	Dexamine_1453334	Dexamine_thea_1732098
MBPK_000010414	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000010429	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000010468	COInr	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Haplosyllis_199559	Haplosyllis_spongicola_199560	COInr-WO_Insecta	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Haplosyllis_199559	Haplosyllis_spongicola_199560	COInr_Med	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Haplosyllis_199559	Haplosyllis_spongicola_199560	COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Haplosyllis_199559	Haplosyllis_spongicola_199560
MBPK_000010498	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000010870	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000010957	COInr	4	Porifera_6040	Demospongiae_6042	Haplosclerida_6049	Chalinidae_6056			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Haplosclerida_6049	Chalinidae_6056			COInr_Med	4	Porifera_6040	Demospongiae_6042	Haplosclerida_6049	Chalinidae_6056			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Haplosclerida_6049	Chalinidae_6056		
MBPK_000011025	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000011103	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Mesophyllumaceae_2784734	Mesophyllum_48973		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Mesophyllumaceae_2784734	Mesophyllum_48973		COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Synarthrophyton_48971	Synarthrophyton_patena_48972	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Synarthrophyton_48971	Synarthrophyton_patena_48972
MBPK_000011118	COInr	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Paguridae_6745	Cestopagurus_1005909	Cestopagurus_timidus_1005910	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Paguridae_6745	Cestopagurus_1005909	Cestopagurus_timidus_1005910	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Paguridae_6745	Cestopagurus_1005909	Cestopagurus_timidus_1005910	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Paguridae_6745	Cestopagurus_1005909	Cestopagurus_timidus_1005910
MBPK_000011207	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000011496	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000011641	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000011660	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000011707	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012074	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012084	COInr	6	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379	Chaetopterus_variopedatus_34590	COInr-WO_Insecta	6	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379	Chaetopterus_variopedatus_34590	COInr_Med	6	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379	Chaetopterus_variopedatus_34590	COInr_Med_plus	6	Annelida_6340	Polychaeta_6341		Chaetopteridae_6378	Chaetopterus_6379	Chaetopterus_variopedatus_34590
MBPK_000012162	COInr	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Xanthidae_6779	Xantho_84666	Xantho_hydrophilus_342082	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Xanthidae_6779	Xantho_84666	Xantho_hydrophilus_342082	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Xanthidae_6779	Xantho_84666	Xantho_hydrophilus_342082	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Xanthidae_6779	Xantho_84666	Xantho_hydrophilus_342082
MBPK_000012200	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012378	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012497	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012549	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012555	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012631	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012744	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012851	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012958	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000012973	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013044	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013079	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013156	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Antennella_308580	
MBPK_000013413	COInr	2	Porifera_6040	Demospongiae_6042					COInr-WO_Insecta	2	Porifera_6040	Demospongiae_6042					COInr_Med	2	Porifera_6040	Demospongiae_6042					COInr_Med_plus	2	Porifera_6040	Demospongiae_6042				
MBPK_000013416	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013464	COInr	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr-WO_Insecta	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430	Kallymenia_38554		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430	Kallymenia_38554	
MBPK_000013513	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000013547	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med_plus	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017			
MBPK_000013653	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013705	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013856	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000013915	COInr	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr-WO_Insecta	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382
MBPK_000014003	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014135	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014243	COInr	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386			COInr-WO_Insecta	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386			COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386		
MBPK_000014429	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014447	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014510	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014529	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014538	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014580	COInr	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Coelosphaeridae_283421		
MBPK_000014581	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014627	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014902	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000014960	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_000015000	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_000015089	COInr	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Womersleyella_173552	Womersleyella_setacea_173553	COInr-WO_Insecta	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Womersleyella_173552	Womersleyella_setacea_173553	COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Womersleyella_173552	Womersleyella_setacea_173553	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Womersleyella_173552	Womersleyella_setacea_173553
MBPK_000015105	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015110	COInr	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678			COInr_Med	5	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678	Raspailia_436703		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Axinellida_1779152	Raspailiidae_261678	Raspailia_436703	
MBPK_000015250	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015258	COInr	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dendroceratida_119424	Halisarcidae_253170	Halisarca_253171	
MBPK_000015275	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015285	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015387	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015774	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000015804	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598	
MBPK_000015957	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016007	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Melobesia_173453		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Melobesia_173453		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Melobesia_173453		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Melobesia_173453	
MBPK_000016134	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016269	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016270	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016290	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_000016327	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016407	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_000016444	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016511	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000016689	COInr	4	Porifera_6040	Demospongiae_6042	Tethyida_1779163	Hemiasterellidae_283520			COInr-WO_Insecta	4	Porifera_6040	Demospongiae_6042	Tethyida_1779163	Hemiasterellidae_283520			COInr_Med	4	Porifera_6040	Demospongiae_6042	Tethyida_1779163	Hemiasterellidae_283520			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Tethyida_1779163	Hemiasterellidae_283520		
MBPK_000016866	COInr	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957		COInr_Med	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956	Phorbas_252957	
MBPK_000017292	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_000017376	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000017378	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000017478	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_000017591	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_000017800	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000017987	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000018061	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000018187	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000018328	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000018366	COInr	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Alpheidae_29966	Alpheus_29967	Alpheus_bellulus_622417	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Alpheidae_29966	Alpheus_29967	Alpheus_bellulus_622417	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Alpheidae_29966	Alpheus_29967	Alpheus_bellulus_622417	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Decapoda_6683	Alpheidae_29966	Alpheus_29967	Alpheus_bellulus_622417
MBPK_000018399	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000018506	COInr	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr-WO_Insecta	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430		
MBPK_000018845	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_000018926	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019119	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019373	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019382	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019450	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019602	COInr	6	Chordata_7711	Ascidiacea_7713	Stolidobranchia_7720	Styelidae_7721	Botryllus_30300	Botryllus_schlosseri_30301	COInr-WO_Insecta	6	Chordata_7711	Ascidiacea_7713	Stolidobranchia_7720	Styelidae_7721	Botryllus_30300	Botryllus_schlosseri_30301	COInr_Med	6	Chordata_7711	Ascidiacea_7713	Stolidobranchia_7720	Styelidae_7721	Botryllus_30300	Botryllus_schlosseri_30301	COInr_Med_plus	6	Chordata_7711	Ascidiacea_7713	Stolidobranchia_7720	Styelidae_7721	Botryllus_30300	Botryllus_schlosseri_30301
MBPK_000019604	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_000019679	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019682	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019805	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_000019968	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_000020143	COInr	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr-WO_Insecta	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr_Med	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr_Med_plus	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220		
